# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
3

# DegenGeom Type, Name, SurfNdx, MainSurfNdx, SymCopyNdx, GeomID, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,wing,0,0,0,YJWWQYCGDI,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, 0.000000000000000000e+00, 7.000000000000000666e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,40,41
# x,y,z,u,w
6.563220968962425239e+00, -6.635875960373170679e-02, 4.200000000000000955e-01, 6.563220968962425239e+00, 6.635875960373170679e-02, 4.200000000000000955e-01, 6.563220968962425239e+00, -1.387778780781445676e-17, 4.200000000000000955e-01, 6.563220968962425239e+00, 1.387778780781445676e-17, 4.200000000000000400e-01, 3.000403123121412552e+00, 5.000000000000000000e-01, 1.327175192074634136e-01, 1.324347819875087984e-02, 2.307246693165921573e-03, 8.004229292609601604e-19, 3.901002948877416621e-04, 4.332538063783974530e-05, -2.797140166569282258e-20, 4.041617812344183019e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.405450306301542662e-01, 4.405450306301543217e-01, 3.137931034482758452e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.635875960373170679e-02, 4.200000000000000955e-01, 6.563220968962425239e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.563220968962425239e+00, -6.635875960373170679e-02, 4.200000000000000955e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.564821995008089495e+00, -6.551430414316597450e-02, 4.200000000000000400e-01, 6.564821995008089495e+00, 6.551430414316597450e-02, 4.200000000000000400e-01, 6.564821995008089495e+00, 0.000000000000000000e+00, 4.200000000000000955e-01, 6.564821995008089495e+00, 0.000000000000000000e+00, 4.200000000000000955e-01, 2.968271481064186368e+00, 5.000000000000000000e-01, 1.310286082863319490e-01, 1.237855757566656313e-02, 2.196050770100298373e-03, 1.952769767906466650e-19, 3.585214818221345366e-04, 4.068349130011780659e-05, 3.210170111079725285e-20, 3.895461668620726209e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.309614214287594836e-01, 4.309614214287593170e-01, 3.172413793103448398e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.551430414316597450e-02, 4.200000000000000400e-01, 6.564821995008089495e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.564821995008089495e+00, -6.551430414316597450e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.566514616867703324e+00, -6.465953541406303795e-02, 4.200000000000000400e-01, 6.566514616867703324e+00, 6.465953541406303795e-02, 4.200000000000000400e-01, 6.566514616867703324e+00, 0.000000000000000000e+00, 4.200000000000000955e-01, 6.566514616867703324e+00, 2.775557561562891351e-17, 4.200000000000000400e-01, 2.925488773843084811e+00, 5.000000000000000000e-01, 1.293190708281260759e-01, 1.144349419301333819e-02, 2.080501863800733424e-03, 6.338280350095178928e-19, 3.253340255801453551e-04, 3.800403508970597271e-05, 2.017498554921687578e-20, 3.737793904013009261e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.201260710240244389e-01, 4.201260710240243834e-01, 3.206896551724137900e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.465953541406303795e-02, 4.200000000000000400e-01, 6.566514616867703324e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.566514616867703324e+00, -6.465953541406303795e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.568285475687224206e+00, -6.377612585445402438e-02, 4.200000000000000400e-01, 6.568285475687224206e+00, 6.377612585445402438e-02, 4.200000000000000400e-01, 6.568285475687224206e+00, -1.387778780781445676e-17, 4.200000000000000400e-01, 6.568285475687224206e+00, -1.387778780781445676e-17, 4.200000000000000400e-01, 2.873224050771817861e+00, 5.000000000000000000e-01, 1.275522517089080488e-01, 1.046129087272862357e-02, 1.960623717479458104e-03, -3.075508479214727536e-19, 2.913559620560816953e-04, 3.528343716569624927e-05, -1.758578375977435172e-20, 3.569226868102037820e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.081198627001200729e-01, 4.081198627001199619e-01, 3.241379310344827402e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.377612585445402438e-02, 4.200000000000000400e-01, 6.568285475687224206e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.568285475687224206e+00, -6.377612585445402438e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.570121212612615835e+00, -6.284574790237000552e-02, 4.200000000000000955e-01, 6.570121212612615835e+00, 6.284574790237000552e-02, 4.200000000000000955e-01, 6.570121212612615835e+00, -1.387778780781445676e-17, 4.200000000000000400e-01, 6.570121212612615835e+00, 0.000000000000000000e+00, 4.200000000000000400e-01, 2.812630345310918045e+00, 5.000000000000000000e-01, 1.256914958047400110e-01, 9.454161704269124777e-03, 1.836594538361943987e-03, -3.633116363627391235e-19, 2.573619392274288003e-04, 3.252340484871164318e-05, 1.873708536460983602e-20, 3.390473501917354998e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.950239216396579378e-01, 3.950239216396580488e-01, 3.275862068965517349e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.284574790237000552e-02, 4.200000000000000955e-01, 6.570121212612615835e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.570121212612615835e+00, -6.284574790237000552e-02, 4.200000000000000955e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.572008468789839242e+00, -6.185007399584213639e-02, 4.200000000000000400e-01, 6.572008468789839242e+00, 6.185007399584213639e-02, 4.200000000000000400e-01, 6.572008468789839242e+00, 0.000000000000000000e+00, 4.200000000000000400e-01, 6.572008468789839242e+00, 6.938893903907228378e-18, 4.200000000000000400e-01, 2.744824166256425890e+00, 5.000000000000000000e-01, 1.237001479916842728e-01, 8.443001971621554372e-03, 1.708769010239918461e-03, 6.019793702074543060e-19, 2.240646051495966129e-04, 2.973134113032238515e-05, -3.599527144716033467e-21, 3.202373079362834385e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.809192868711842594e-01, 3.809192868711841484e-01, 3.310344827586206851e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.185007399584213639e-02, 4.200000000000000400e-01, 6.572008468789839242e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.572008468789839242e+00, -6.185007399584213639e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.573933885364857233e+00, -6.077077657290153728e-02, 4.200000000000000955e-01, 6.573933885364857233e+00, 6.077077657290153034e-02, 4.200000000000000955e-01, 6.573933885364857233e+00, -1.387778780781445676e-17, 4.200000000000000400e-01, 6.573933885364857233e+00, 0.000000000000000000e+00, 4.200000000000000400e-01, 2.670869524271368256e+00, 5.000000000000000000e-01, 1.215415531458030607e-01, 7.446944824168997418e-03, 1.577693731600382293e-03, -2.442793197103961119e-20, 1.920980327492935143e-04, 2.692052214338722913e-05, -1.299054668249324203e-21, 3.005911399485090146e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.658866168823213805e-01, 3.658866168823216580e-01, 3.344827586206896797e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.077077657290153728e-02, 4.200000000000000955e-01, 6.573933885364857233e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.573933885364857233e+00, -6.077077657290153728e-02, 4.200000000000000955e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.575884103483629950e+00, -5.958952807157932158e-02, 4.200000000000000955e-01, 6.575884103483629950e+00, 5.958952807157932158e-02, 4.200000000000000955e-01, 6.575884103483629950e+00, -1.387778780781445676e-17, 4.200000000000000955e-01, 6.575884103483629950e+00, 1.387778780781445676e-17, 4.200000000000000955e-01, 2.591766213830962062e+00, 5.000000000000000000e-01, 1.191790561431586432e-01, 6.483007728254048044e-03, 1.444115441186665698e-03, 1.235668091897591204e-19, 1.620037627239875660e-04, 2.411000416652044547e-05, 1.057266489843886225e-20, 2.802235429584576040e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.500059209167932228e-01, 3.500059209167932228e-01, 3.379310344827586299e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.958952807157932158e-02, 4.200000000000000955e-01, 6.575884103483629950e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.575884103483629950e+00, -5.958952807157932158e-02, 4.200000000000000955e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.577845764292119313e+00, -5.828800092990660958e-02, 4.200000000000000955e-01, 6.577845764292119313e+00, 5.828800092990660958e-02, 4.200000000000000955e-01, 6.577845764292119313e+00, -6.938893903907228378e-18, 4.200000000000000400e-01, 6.577845764292119313e+00, 1.387778780781445676e-17, 4.200000000000000400e-01, 2.508441921571513245e+00, 5.000000000000000000e-01, 1.165760018598132192e-01, 5.565829098347010659e-03, 1.308981349727864800e-03, 4.929204901801373475e-19, 1.342200352111528130e-04, 2.132422683126421534e-05, -1.341497931751474569e-20, 2.592662399169308809e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.333563091623394925e-01, 3.333563091623397145e-01, 3.413793103448275801e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.828800092990660958e-02, 4.200000000000000955e-01, 6.577845764292119313e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.577845764292119313e+00, -5.828800092990660958e-02, 4.200000000000000955e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.579805508936288128e+00, -5.684786758591452160e-02, 4.200000000000000400e-01, 6.579805508936288128e+00, 5.684786758591452160e-02, 4.200000000000000400e-01, 6.579805508936288128e+00, 0.000000000000000000e+00, 4.200000000000000955e-01, 6.579805508936288128e+00, -1.387778780781445676e-17, 4.200000000000000400e-01, 2.421747647214255839e+00, 5.000000000000000000e-01, 1.136957351718290432e-01, 4.707493226061816929e-03, 1.173430913712435837e-03, 2.954301618100678301e-19, 1.090747122330140820e-04, 1.859228574364002690e-05, 3.751717864413132224e-22, 2.378683344751279446e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.160157558862891070e-01, 3.160157558862889959e-01, 3.448275862068965303e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.684786758591452160e-02, 4.200000000000000400e-01, 6.579805508936288128e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.579805508936288128e+00, -5.684786758591452160e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.581749978562095649e+00, -5.525080047763416408e-02, 4.200000000000000400e-01, 6.581749978562095649e+00, 5.525080047763416408e-02, 4.200000000000000400e-01, 6.581749978562095649e+00, 2.081668171172168513e-17, 4.200000000000000400e-01, 6.581749978562095649e+00, 1.387778780781445676e-17, 4.200000000000000400e-01, 2.332455891056005814e+00, 5.000000000000000000e-01, 1.105016009552683282e-01, 3.917439695372672628e-03, 1.038778464448021025e-03, 1.779248666934273378e-19, 8.678227152906959772e-05, 1.594685988825213452e-05, -6.023931977284502027e-21, 2.161961105485483980e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.980608701697389229e-01, 2.980608701697389229e-01, 3.482758620689655249e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.525080047763416408e-02, 4.200000000000000400e-01, 6.581749978562095649e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.581749978562095649e+00, -5.525080047763416408e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.583665814315507347e+00, -5.347847204309669200e-02, 4.200000000000000400e-01, 6.583665814315507347e+00, 5.347847204309669200e-02, 4.200000000000000400e-01, 6.583665814315507347e+00, -1.387778780781445676e-17, 4.200000000000000955e-01, 6.583665814315507347e+00, -1.387778780781445676e-17, 4.200000000000000400e-01, 2.241261069772564785e+00, 5.000000000000000000e-01, 1.069569440861933840e-01, 3.202451880382252165e-03, 9.064862422114459625e-04, -3.044352729382550147e-21, 6.744508669399130281e-05, 1.342279697249298596e-05, 8.513625332765038808e-21, 1.944322769651659136e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.795666692895165673e-01, 2.795666692895164562e-01, 3.517241379310344751e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.347847204309669200e-02, 4.200000000000000400e-01, 6.583665814315507347e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.583665814315507347e+00, -5.347847204309669200e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.585539657342481590e+00, -5.151255472033318406e-02, 4.200000000000000400e-01, 6.585539657342481590e+00, 5.151255472033318406e-02, 4.200000000000000400e-01, 6.585539657342481590e+00, 6.938893903907228378e-18, 4.200000000000000955e-01, 6.585539657342481590e+00, -6.938893903907228378e-18, 4.200000000000000955e-01, 2.148781657827973479e+00, 5.000000000000000000e-01, 1.030251094406663681e-01, 2.566717850166027031e-03, 7.781275790438733821e-04, 1.050784471081360658e-19, 5.105900950801769153e-05, 1.105538308164688075e-05, 2.979440315886684664e-21, 1.727746571978606982e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.606063500409535050e-01, 2.606063500409533384e-01, 3.551724137931034697e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.151255472033318406e-02, 4.200000000000000400e-01, 6.585539657342481590e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.585539657342481590e+00, -5.151255472033318406e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.587358148788981183e+00, -4.933472094737478830e-02, 4.200000000000000400e-01, 6.587358148788981183e+00, 4.933472094737478830e-02, 4.200000000000000400e-01, 6.587358148788981183e+00, 6.938893903907228378e-18, 4.200000000000000400e-01, 6.587358148788981183e+00, 0.000000000000000000e+00, 4.200000000000000400e-01, 2.055563604551017054e+00, 5.000000000000000000e-01, 9.866944189474957660e-02, 2.011956032398167556e-03, 6.553402216359088686e-04, 3.854291930930402865e-20, 3.752305085394290972e-05, 8.878351133117843528e-06, -2.439712590107275662e-21, 1.514343241811241282e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.412510534114685745e-01, 2.412510534114684635e-01, 3.586206896551724199e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.933472094737478830e-02, 4.200000000000000400e-01, 6.587358148788981183e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.587358148788981183e+00, -4.933472094737478830e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.589107929800967156e+00, -4.692664316225263199e-02, 4.200000000000000400e-01, 6.589107929800967156e+00, 4.692664316225264587e-02, 4.200000000000000400e-01, 6.589107929800967156e+00, 1.387778780781445676e-17, 4.200000000000000955e-01, 6.589107929800967156e+00, 6.938893903907228378e-18, 4.200000000000000955e-01, 1.962084638388211122e+00, 4.999999999999998890e-01, 9.385328632450527786e-02, 1.537597290129178200e-03, 5.397700835191704925e-04, 5.238891562064028042e-20, 2.665273081623373343e-05, 6.921714726944595470e-06, 3.629052332449699286e-21, 1.306331802120243128e-02, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.215696180196907727e-01, 2.215696180196906062e-01, 3.620689655172413701e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.692664316225263199e-02, 4.200000000000000400e-01, 6.589107929800967156e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.589107929800967156e+00, -4.692664316225263199e-02, 4.200000000000000400e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
